id,state,type,name
TXZ343,TX,public,Coastal Nueces
TXZ344,TX,fire,Coastal San Patricio
TXZ344,TX,public,Coastal San Patricio
TXZ345,TX,fire,Aransas Islands
TXZ345,TX,public,Aransas Islands
TXZ346,TX,fire,Coastal Refugio
TXZ346,TX,public,Coastal Refugio
TXZ347,TX,fire,Coastal Calhoun
TXZ347,TX,public,Coastal Calhoun
TXZ351,TX,fire,Coastal Kenedy
TXZ351,TX,public,Coastal Kenedy
TXZ353,TX,fire,Northern Hidalgo
TXZ353,TX,public,Northern Hidalgo
TXZ354,TX,fire,Coastal Willacy
TXZ354,TX,public,Coastal Willacy
TXZ355,TX,fire,Coastal Cameron
TXZ355,TX,public,Coastal Cameron
TXZ418,TX,public,Western El Paso County
TXZ419,TX,public,Eastern/Central El Paso County
TXZ420,TX,public,Northern Hudspeth Highlands/Hueco Mountains
TXZ421,TX,public,Salt Basin
TXZ422,TX,public,Southern Hudspeth Highlands
TXZ423,TX,public,Rio Grande Valley of Eastern El Paso/Western Hudspeth Counties
TXZ424,TX,public,Rio Grande Valley of Eastern Hudspeth County
TXZ436,TX,fire,Matagorda Islands
TXZ436,TX,public,Matagorda Islands
TXZ437,TX,fire,Brazoria Islands
TXZ437,TX,public,Brazoria Islands
TXZ438,TX,fire,Galveston Island
TXZ438,TX,public,Galveston Island
TXZ439,TX,fire,Bolivar Peninsula
TXZ439,TX,public,Bolivar Peninsula
TXZ442,TX,fire,Kleberg Islands
TXZ442,TX,public,Kleberg Islands
TXZ443,TX,fire,Nueces Islands
TXZ443,TX,public,Nueces Islands
TXZ447,TX,fire,Calhoun Islands
TXZ447,TX,public,Calhoun Islands
TXZ451,TX,fire,Kenedy Island
TXZ451,TX,public,Kenedy Island
TXZ454,TX,fire,Willacy Island
TXZ454,TX,public,Willacy Island
TXZ455,TX,fire,Cameron Island
TXZ455,TX,public,Cameron Island
TXZ515,TX,fire,Upper Jefferson
TXZ515,TX,public,Upper Jefferson
TXZ516,TX,fire,Northern Orange
TXZ516,TX,public,Northern Orange
TXZ615,TX,fire,Lower Jefferson
TXZ615,TX,public,Lower Jefferson
TXZ616,TX,fire,Southern Orange
TXZ616,TX,public,Southern Orange
UTC001,UT,county,Beaver
UTC003,UT,county,Box Elder
UTC005,UT,county,Cache
UTC007,UT,county,Carbon
UTC009,UT,county,Daggett
UTC011,UT,county,Davis
UTC013,UT,county,Duchesne
UTC015,UT,county,Emery
UTC017,UT,county,Garfield
UTC019,UT,county,Grand
UTC021,UT,county,Iron
UTC023,UT,county,Juab
UTC025,UT,county,Kane
UTC027,UT,county,Millard
UTC029,UT,county,Morgan
UTC031,UT,county,Piute
UTC033,UT,county,Rich
UTC035,UT,county,Salt Lake
UTC037,UT,county,San Juan
UTC039,UT,county,Sanpete
UTC041,UT,county,Sevier
UTC043,UT,county,Summit
UTC045,UT,county,Tooele
UTC047,UT,county,Uintah
UTC049,UT,county,Utah
UTC051,UT,county,Wasatch
UTC053,UT,county,Washington
UTC055,UT,county,Wayne
UTC057,UT,county,Weber
UTZ022,UT,public,Southeast Utah
UTZ023,UT,public,Eastern Uinta Mountains
UTZ024,UT,public,Eastern Uinta Basin
UTZ025,UT,public,Tavaputs Plateau
UTZ027,UT,public,Arches/Grand Flat
UTZ028,UT,public,La Sal and Abajo Mountains
UTZ029,UT,public,Canyonlands/Natural Bridges
UTZ101,UT,public,Great Salt Lake Desert and Mountains
UTZ102,UT,public,Tooele and Rush Valleys
UTZ103,UT,public,Eastern Box Elder County
UTZ104,UT,public,Northern Wasatch Front
UTZ105,UT,public,Salt Lake Valley
UTZ106,UT,public,Utah Valley
UTZ107,UT,public,Cache Valley/Utah Portion
UTZ108,UT,public,Wasatch Back
UTZ109,UT,public,Bear Lake and Bear River Valley
UTZ110,UT,public,Wasatch Mountains I-80 North
UTZ111,UT,public,Wasatch Mountains South of I-80
UTZ112,UT,public,Western Uinta Mountains
UTZ113,UT,public,Wasatch Plateau/Book Cliffs
UTZ114,UT,public,Western Uinta Basin
UTZ115,UT,public,Western Millard and Juab Counties
UTZ116,UT,public,Eastern Juab/Millard Counties
UTZ117,UT,public,Central Mountains
UTZ118,UT,public,Sanpete Valley
UTZ119,UT,public,Sevier Valley
UTZ120,UT,public,Castle Country
UTZ121,UT,public,San Rafael Swell
UTZ122,UT,public,Southwest Utah
UTZ123,UT,public,Lower Washington County
UTZ124,UT,public,Zion National Park
UTZ125,UT,public,Southern Mountains
UTZ126,UT,public,Upper Sevier River Valleys
UTZ127,UT,public,Bryce Canyon Country
UTZ128,UT,public,South Central Utah
UTZ129,UT,public,Capitol Reef National Park and Vicinity
UTZ130,UT,public,Western Canyonlands
UTZ131,UT,public,Glen Canyon Recreation Area/Lake Powell
UTZ478,UT,fire,Salt Lake Desert
UTZ479,UT,fire,Wasatch Mountains
UTZ480,UT,fire,Uinta Mountains
UTZ481,UT,fire,Western Ashley National Forest
UTZ482,UT,fire,Western Uintah Basin
UTZ483,UT,fire,Southern Ashley National Forest
UTZ484,UT,fire,Tavaputs Plateau
UTZ485,UT,fire,Eastern Ashley National Forest
UTZ486,UT,fire,Eastern Uintah Basin
UTZ487,UT,fire,Book Cliffs
UTZ488,UT,fire,Manti National Forest
UTZ489,UT,fire,San Rafael Swell
UTZ490,UT,fire,Colorado River Basin
UTZ491,UT,fire,Southeast Utah
UTZ492,UT,fire,Central Utah West Desert
UTZ493,UT,fire,Central Utah Mountains
UTZ494,UT,fire,Henry Mountains
UTZ495,UT,fire,Color Country West Desert
UTZ496,UT,fire,Color Country Mountains
UTZ497,UT,fire,Mojave Desert
UTZ498,UT,fire,Grand Staircase
VAC001,VA,county,Accomack
VAC003,VA,county,Albemarle
VAC005,VA,county,Alleghany
VAC007,VA,county,Amelia
VAC009,VA,county,Amherst
VAC011,VA,county,Appomattox
VAC013,VA,county,Arlington
VAC015,VA,county,Augusta
VAC017,VA,county,Bath
VAC019,VA,county,Bedford
VAC021,VA,county,Bland
VAC023,VA,county,Botetourt
VAC025,VA,county,Brunswick
VAC027,VA,county,Buchanan
VAC029,VA,county,Buckingham
VAC031,VA,county,Campbell
VAC033,VA,county,Caroline
VAC035,VA,county,Carroll
VAC036,VA,county,Charles City
VAC037,VA,county,Charlotte
VAC041,VA,county,Chesterfield
VAC043,VA,county,Clarke
VAC045,VA,county,Craig
VAC047,VA,county,Culpeper
VAC049,VA,county,Cumberland
VAC051,VA,county,Dickenson
VAC053,VA,county,Dinwiddie
VAC057,VA,county,Essex
VAC059,VA,county,Fairfax
VAC061,VA,county,Fauquier
VAC063,VA,county,Floyd
VAC065,VA,county,Fluvanna
VAC067,VA,county,Franklin
VAC069,VA,county,Frederick
VAC071,VA,county,Giles
VAC073,VA,county,Gloucester
VAC075,VA,county,Goochland
VAC077,VA,county,Grayson
VAC079,VA,county,Greene
VAC081,VA,county,Greensville
VAC083,VA,county,Halifax
VAC085,VA,county,Hanover
VAC087,VA,county,Henrico
VAC089,VA,county,Henry
VAC091,VA,county,Highland
VAC093,VA,county,Isle of Wight
VAC095,VA,county,James City
VAC097,VA,county,King and Queen
VAC099,VA,county,King George
VAC101,VA,county,King William
VAC103,VA,county,Lancaster
VAC105,VA,county,Lee
VAC107,VA,county,Loudoun
VAC109,VA,county,Louisa
VAC111,VA,county,Lunenburg
VAC113,VA,county,Madison
VAC115,VA,county,Mathews
VAC117,VA,county,Mecklenburg
VAC119,VA,county,Middlesex
VAC121,VA,county,Montgomery
VAC125,VA,county,Nelson
VAC127,VA,county,New Kent
VAC131,VA,county,Northampton
VAC133,VA,county,Northumberland
VAC135,VA,county,Nottoway
VAC137,VA,county,Orange
VAC139,VA,county,Page
VAC141,VA,county,Patrick
VAC143,VA,county,Pittsylvania
VAC145,VA,county,Powhatan
VAC147,VA,county,Prince Edward
VAC149,VA,county,Prince George
VAC153,VA,county,Prince William
VAC155,VA,county,Pulaski
VAC157,VA,county,Rappahannock
VAC159,VA,county,Richmond
VAC161,VA,county,Roanoke
VAC163,VA,county,Rockbridge
VAC165,VA,county,Rockingham
VAC167,VA,county,Russell
VAC169,VA,county,Scott
VAC171,VA,county,Shenandoah
VAC173,VA,county,Smyth
VAC175,VA,county,Southampton
VAC177,VA,county,Spotsylvania
VAC179,VA,county,Stafford
VAC181,VA,county,Surry
VAC183,VA,county,Sussex
VAC185,VA,county,Tazewell
VAC187,VA,county,Warren
VAC191,VA,county,Washington
VAC193,VA,county,Westmoreland
VAC195,VA,county,Wise
VAC197,VA,county,Wythe
VAC199,VA,county,York
VAC510,VA,county,City of Alexandria
VAC520,VA,county,City of Bristol
VAC530,VA,county,City of Buena Vista
VAC540,VA,county,City of Charlottesville
VAC550,VA,county,City of Chesapeake
VAC570,VA,county,City of Colonial Heights
VAC580,VA,county,City of Covington
VAC590,VA,county,City of Danville
VAC595,VA,county,City of Emporia
VAC600,VA,county,City of Fairfax
VAC610,VA,county,City of Falls Church
VAC620,VA,county,City of Franklin
VAC630,VA,county,City of Fredericksburg
VAC640,VA,county,City of Galax
VAC650,VA,county,City of Hampton
VAC660,VA,county,City of Harrisonburg
VAC670,VA,county,City of Hopewell
VAC678,VA,county,City of Lexington
VAC680,VA,county,City of Lynchburg
VAC683,VA,county,City of Manassas
VAC685,VA,county,City of Manassas Park
VAC690,VA,county,City of Martinsville
VAC700,VA,county,City of Newport News
VAC710,VA,county,City of Norfolk
VAC720,VA,county,City of Norton
VAC730,VA,county,City of Petersburg
VAC735,VA,county,City of Poquoson
VAC740,VA,county,City of Portsmouth
VAC750,VA,county,City of Radford
VAC760,VA,county,City of Richmond
VAC770,VA,county,City of Roanoke
VAC775,VA,county,City of Salem
VAC790,VA,county,City of Staunton
VAC800,VA,county,City of Suffolk
VAC810,VA,county,City of Virginia Beach
VAC820,VA,county,City of Waynesboro
VAC830,VA,county,City of Williamsburg
VAC840,VA,county,City of Winchester
VAZ001,VA,fire,Lee
VAZ001,VA,public,Lee
VAZ002,VA,fire,Wise
VAZ002,VA,public,Wise
VAZ003,VA,fire,Dickenson
VAZ003,VA,public,Dickenson
VAZ004,VA,fire,Buchanan
VAZ004,VA,public,Buchanan
VAZ005,VA,fire,Scott
VAZ005,VA,public,Scott
VAZ006,VA,fire,Russell
VAZ006,VA,public,Russell
VAZ007,VA,fire,Tazewell
VAZ007,VA,public,Tazewell
VAZ008,VA,fire,Washington
VAZ008,VA,public,Washington
VAZ009,VA,fire,Smyth
VAZ009,VA,public,Smyth
VAZ010,VA,fire,Bland
VAZ010,VA,public,Bland
VAZ011,VA,fire,Giles
VAZ011,VA,public,Giles
VAZ012,VA,fire,Wythe
VAZ012,VA,public,Wythe
VAZ013,VA,fire,Pulaski
VAZ013,VA,public,Pulaski
VAZ014,VA,fire,Montgomery
VAZ014,VA,public,Montgomery
VAZ015,VA,fire,Grayson
VAZ015,VA,public,Grayson
VAZ016,VA,fire,Carroll
VAZ016,VA,public,Carroll
VAZ017,VA,fire,Floyd
VAZ017,VA,public,Floyd
VAZ018,VA,fire,Craig
VAZ018,VA,public,Craig
VAZ019,VA,fire,Alleghany
VAZ019,VA,public,Alleghany
VAZ020,VA,fire,Bath
VAZ020,VA,public,Bath
VAZ022,VA,fire,Roanoke
VAZ022,VA,public,Roanoke
VAZ023,VA,fire,Botetourt
VAZ023,VA,public,Botetourt
VAZ024,VA,fire,Rockbridge
VAZ024,VA,public,Rockbridge
VAZ025,VA,fire,Augusta
VAZ025,VA,public,Augusta
VAZ026,VA,fire,Rockingham
VAZ026,VA,public,Rockingham
VAZ027,VA,fire,Shenandoah
VAZ027,VA,public,Shenandoah
VAZ028,VA,fire,Frederick
VAZ028,VA,public,Frederick
VAZ029,VA,fire,Page
VAZ029,VA,public,Page
VAZ030,VA,fire,Warren
VAZ030,VA,public,Warren
VAZ031,VA,fire,Clarke
VAZ031,VA,public,Clarke
VAZ032,VA,fire,Patrick
VAZ032,VA,public,Patrick
VAZ033,VA,fire,Franklin
VAZ033,VA,public,Franklin
VAZ034,VA,fire,Bedford
VAZ034,VA,public,Bedford
VAZ035,VA,fire,Amherst
VAZ035,VA,public,Amherst
VAZ036,VA,fire,Nelson
VAZ036,VA,public,Nelson
VAZ037,VA,fire,Albemarle
VAZ037,VA,public,Albemarle
VAZ038,VA,fire,Greene
VAZ038,VA,public,Greene
VAZ039,VA,fire,Madison
VAZ039,VA,public,Madison
VAZ040,VA,fire,Rappahannock
VAZ040,VA,public,Rappahannock
VAZ043,VA,fire,Henry
VAZ043,VA,public,Henry
VAZ044,VA,fire,Pittsylvania
VAZ044,VA,public,Pittsylvania
VAZ045,VA,fire,Campbell
VAZ045,VA,public,Campbell
VAZ046,VA,fire,Appomattox
VAZ046,VA,public,Appomattox
VAZ047,VA,fire,Buckingham
VAZ047,VA,public,Buckingham
VAZ048,VA,fire,Fluvanna
VAZ048,VA,public,Fluvanna
VAZ050,VA,fire,Orange
VAZ050,VA,public,Orange
VAZ051,VA,fire,Culpeper
VAZ051,VA,public,Culpeper
VAZ053,VA,fire,Fairfax
VAZ053,VA,public,Fairfax
VAZ054,VA,fire,Arlington/Falls Church/Alexandria
VAZ054,VA,public,Arlington/Falls Church/Alexandria
VAZ055,VA,fire,Stafford
VAZ055,VA,public,Stafford
VAZ056,VA,fire,Spotsylvania
VAZ056,VA,public,Spotsylvania
VAZ057,VA,fire,King George
VAZ057,VA,public,King George
VAZ058,VA,fire,Halifax
VAZ058,VA,public,Halifax
VAZ059,VA,fire,Charlotte
VAZ059,VA,public,Charlotte
VAZ060,VA,fire,Prince Edward
VAZ060,VA,public,Prince Edward
VAZ061,VA,fire,Cumberland
VAZ061,VA,public,Cumberland
VAZ062,VA,fire,Goochland
VAZ062,VA,public,Goochland
VAZ064,VA,fire,Caroline
VAZ064,VA,public,Caroline
VAZ065,VA,fire,Mecklenburg
VAZ065,VA,public,Mecklenburg
VAZ066,VA,fire,Lunenburg
VAZ066,VA,public,Lunenburg
VAZ067,VA,fire,Nottoway
VAZ067,VA,public,Nottoway
VAZ068,VA,fire,Amelia
VAZ068,VA,public,Amelia
VAZ069,VA,fire,Powhatan
VAZ069,VA,public,Powhatan
VAZ075,VA,fire,Westmoreland
VAZ075,VA,public,Westmoreland
VAZ076,VA,fire,Richmond
VAZ076,VA,public,Richmond
VAZ077,VA,fire,Northumberland
VAZ077,VA,public,Northumberland
VAZ078,VA,fire,Lancaster
VAZ078,VA,public,Lancaster
VAZ079,VA,fire,Brunswick
VAZ079,VA,public,Brunswick
VAZ080,VA,fire,Dinwiddie
VAZ080,VA,public,Dinwiddie
VAZ081,VA,fire,Prince George
VAZ081,VA,public,Prince George
VAZ082,VA,fire,Charles City
VAZ082,VA,public,Charles City
VAZ083,VA,fire,New Kent
VAZ083,VA,public,New Kent
VAZ084,VA,fire,Gloucester
VAZ084,VA,public,Gloucester
VAZ085,VA,fire,Middlesex
VAZ085,VA,public,Middlesex
VAZ086,VA,fire,Mathews
VAZ086,VA,public,Mathews
VAZ087,VA,fire,Greensville
VAZ087,VA,public,Greensville
VAZ088,VA,fire,Sussex
VAZ088,VA,public,Sussex
VAZ089,VA,fire,Surry
VAZ089,VA,public,Surry
VAZ090,VA,fire,James City
VAZ090,VA,public,James City
VAZ092,VA,fire,Southampton
VAZ092,VA,public,Southampton
VAZ093,VA,fire,Isle of Wight
VAZ093,VA,public,Isle of Wight
VAZ095,VA,fire,Norfolk/Portsmouth
VAZ095,VA,public,Norfolk/Portsmouth
VAZ096,VA,fire,Suffolk
VAZ096,VA,public,Suffolk
VAZ097,VA,fire,Chesapeake
VAZ097,VA,public,Chesapeake
VAZ098,VA,fire,Virginia Beach
VAZ098,VA,public,Virginia Beach
VAZ099,VA,fire,Accomack
VAZ099,VA,public,Accomack
VAZ100,VA,fire,Northampton
VAZ100,VA,public,Northampton
VAZ501,VA,fire,Northern Fauquier
VAZ501,VA,public,Northern Fauquier
VAZ502,VA,fire,Southern Fauquier
VAZ502,VA,public,Southern Fauquier
VAZ503,VA,fire,Western Highland
VAZ503,VA,public,Western Highland
VAZ504,VA,fire,Eastern Highland
VAZ504,VA,public,Eastern Highland
VAZ505,VA,fire,Western Loudoun
VAZ505,VA,public,Western Loudoun
VAZ506,VA,fire,Eastern Loudoun
VAZ506,VA,public,Eastern Loudoun
VAZ507,VA,fire,Northern Virginia Blue Ridge
VAZ507,VA,public,Northern Virginia Blue Ridge
VAZ508,VA,fire,Central Virginia Blue Ridge
VAZ508,VA,public,Central Virginia Blue Ridge
VAZ509,VA,fire,Western Louisa
VAZ509,VA,public,Western Louisa
VAZ510,VA,fire,Eastern Louisa
VAZ510,VA,public,Eastern Louisa
VAZ511,VA,fire,Western Hanover
VAZ511,VA,public,Western Hanover
VAZ512,VA,fire,Eastern Hanover
VAZ512,VA,public,Eastern Hanover
VAZ513,VA,fire,Western Chesterfield
VAZ513,VA,public,Western Chesterfield
VAZ514,VA,fire,Eastern Chesterfield (Including Col. Heights)
VAZ514,VA,public,Eastern Chesterfield (Including Col. Heights)
VAZ515,VA,fire,Western Henrico (Including the City of Richmond)
VAZ515,VA,public,Western Henrico (Including the City of Richmond)
VAZ516,VA,fire,Eastern Henrico
VAZ516,VA,public,Eastern Henrico
VAZ517,VA,fire,Western King William
VAZ517,VA,public,Western King William
VAZ518,VA,fire,Eastern King William
VAZ518,VA,public,Eastern King William
VAZ519,VA,fire,Western King and Queen
VAZ519,VA,public,Western King and Queen
VAZ520,VA,fire,Eastern King and Queen
VAZ520,VA,public,Eastern King and Queen
VAZ521,VA,fire,Western Essex
VAZ521,VA,public,Western Essex
VAZ522,VA,fire,Eastern Essex
VAZ522,VA,public,Eastern Essex
VAZ523,VA,fire,York
VAZ523,VA,public,York
VAZ524,VA,fire,Newport News
VAZ524,VA,public,Newport News
VAZ525,VA,fire,Hampton/Poquoson
VAZ525,VA,public,Hampton/Poquoson
VAZ526,VA,fire,Northwest Prince William
VAZ526,VA,public,Northwest Prince William
VAZ527,VA,fire,Central and Southeast Prince William/Manassas/Manassas Park
VAZ527,VA,public,Central and Southeast Prince William/Manassas/Manassas Park
VIC010,VI,county,Saint Croix
VIC020,VI,county,Saint John
VIC030,VI,county,Saint Thomas
VIZ001,VI,fire,Saint Thomas and Saint John
VIZ001,VI,public,St.Thomas...St. John.. and Adjacent Islands
VIZ002,VI,fire,Saint Croix
VIZ002,VI,public,St Croix
VTC001,VT,county,Addison
VTC003,VT,county,Bennington
VTC005,VT,county,Caledonia
VTC007,VT,county,Chittenden
VTC009,VT,county,Essex
VTC011,VT,county,Franklin
VTC013,VT,county,Grand Isle
VTC015,VT,county,Lamoille
VTC017,VT,county,Orange
VTC019,VT,county,Orleans
VTC021,VT,county,Rutland
VTC023,VT,county,Washington
VTC025,VT,county,Windham
VTC027,VT,county,Windsor
VTZ001,VT,public,Grand Isle
VTZ002,VT,public,Western Franklin
VTZ003,VT,public,Orleans
VTZ004,VT,public,Essex
VTZ005,VT,public,Western Chittenden
VTZ006,VT,public,Lamoille
VTZ007,VT,public,Caledonia
VTZ008,VT,public,Washington
VTZ009,VT,public,Western Addison
VTZ010,VT,public,Orange
VTZ011,VT,public,Western Rutland
VTZ013,VT,public,Bennington
VTZ014,VT,public,Western Windham
VTZ015,VT,public,Eastern Windham
VTZ016,VT,public,Eastern Franklin
VTZ017,VT,public,Eastern Chittenden
VTZ018,VT,public,Eastern Addison
VTZ019,VT,public,Eastern Rutland
VTZ020,VT,public,Western Windsor
VTZ021,VT,public,Eastern Windsor
VTZ030,VT,fire,Champlain Valley
VTZ031,VT,fire,Northeast Kingdom
VTZ032,VT,fire,Central Vermont
VTZ033,VT,fire,Northern Taconics
VTZ034,VT,fire,South Central Greens
VTZ035,VT,fire,Lower Connecticut Valley North
VTZ036,VT,fire,Southern Taconics
VTZ037,VT,fire,Southern Greens
VTZ038,VT,fire,Lower Connecticut Valley South
WAC001,WA,county,Adams
WAC003,WA,county,Asotin
WAC005,WA,county,Benton
WAC007,WA,county,Chelan
WAC009,WA,county,Clallam
WAC011,WA,county,Clark
WAC013,WA,county,Columbia
WAC015,WA,county,Cowlitz
WAC017,WA,county,Douglas
WAC019,WA,county,Ferry
WAC021,WA,county,Franklin
WAC023,WA,county,Garfield
WAC025,WA,county,Grant
WAC027,WA,county,Grays Harbor
WAC029,WA,county,Island
WAC031,WA,county,Jefferson
WAC033,WA,county,King
WAC035,WA,county,Kitsap
WAC037,WA,county,Kittitas
WAC039,WA,county,Klickitat
WAC041,WA,county,Lewis
WAC043,WA,county,Lincoln
WAC045,WA,county,Mason
WAC047,WA,county,Okanogan
WAC049,WA,county,Pacific
WAC051,WA,county,Pend Oreille
WAC053,WA,county,Pierce
WAC055,WA,county,San Juan
WAC057,WA,county,Skagit
WAC059,WA,county,Skamania
WAC061,WA,county,Snohomish
WAC063,WA,county,Spokane
WAC065,WA,county,Stevens
WAC067,WA,county,Thurston
WAC069,WA,county,Wahkiakum
WAC071,WA,county,Walla Walla
WAC073,WA,county,Whatcom
WAC075,WA,county,Whitman
WAC077,WA,county,Yakima
WAZ001,WA,public,San Juan County
WAZ024,WA,public,Eastern Columbia River Gorge of Washington
WAZ026,WA,public,Kittitas Valley
WAZ027,WA,public,Yakima Valley
WAZ028,WA,public,Lower Columbia Basin of Washington
WAZ029,WA,public,Foothills of the Blue Mountains of Washington
WAZ030,WA,public,Northwest Blue Mountains
WAZ031,WA,public,Northeast Blue Mountains
WAZ032,WA,public,Lower Garfield and Asotin Counties
WAZ033,WA,public,Washington Palouse
WAZ034,WA,public,Moses Lake Area
WAZ035,WA,public,Upper Columbia Basin
WAZ036,WA,public,Spokane Area
WAZ037,WA,public,Northeast Mountains
WAZ038,WA,public,Okanogan Highlands
WAZ041,WA,public,Wenatchee Area
WAZ043,WA,public,Okanogan Valley
WAZ044,WA,public,Waterville Plateau
WAZ047,WA,public,Central Chelan County
WAZ048,WA,public,Western Chelan County
WAZ049,WA,public,Western Okanogan County
WAZ201,WA,public,South Washington Coast
WAZ202,WA,public,Willapa and Wahkiakum Lowlands
WAZ203,WA,public,Willapa Hills
WAZ204,WA,public,Cowlitz County Lowlands
WAZ205,WA,public,North Clark County Lowlands
WAZ206,WA,public,Inner Vancouver Metro
WAZ207,WA,public,East Clark County Lowlands
WAZ208,WA,public,South Washington Cascade Foothills
WAZ209,WA,public,West Columbia River Gorge - SR 14
WAZ210,WA,public,Central Columbia River Gorge - SR 14
WAZ211,WA,public,South Washington Cascades
WAZ301,WA,public,Cascades of Whatcom and Skagit Counties
WAZ302,WA,public,Cascades of Snohomish and Northern King Counties
WAZ303,WA,public,Cascades of Southern King County
WAZ304,WA,public,Cascades of Pierce and Lewis Counties
WAZ305,WA,public,Foothills and Valleys of the North Cascades
WAZ306,WA,public,Foothills and Valleys of Snohomish and Northern King Counties
WAZ307,WA,public,Foothills and Valleys of Central King County
WAZ308,WA,public,Foothills and Valleys of Pierce and Southern King Counties
WAZ309,WA,public,Foothills and Valleys of Thurston and Lewis Counties
WAZ310,WA,public,Lowlands of Western Whatcom County
WAZ311,WA,public,Lowlands of Western Skagit and Northwestern Snohomish Counties
WAZ312,WA,public,Downtown Everett / Marysville Area
WAZ313,WA,public,Shoreline / Lynnwood / South Everett Area
WAZ314,WA,public,Eastside
WAZ315,WA,public,City of Seattle
WAZ316,WA,public,Lowlands of Pierce and Southern King Counties
WAZ317,WA,public,Olympia and Southern Puget Sound
WAZ318,WA,public,Lowlands of Lewis and Southern Thurston Counties
WAZ319,WA,public,Middle Chehalis River Valley
WAZ320,WA,public,Willapa and Black Hills
WAZ321,WA,public,Southern Hood Canal
WAZ322,WA,public,Northern Hood Canal
WAZ323,WA,public,Eastern Kitsap County
WAZ324,WA,public,Port Townsend Area
WAZ325,WA,public,Eastern Strait of Juan de Fuca
WAZ326,WA,public,Western Strait of Juan de Fuca
WAZ327,WA,public,Lake Crescent Area Including US 101
WAZ328,WA,public,Olympics
WAZ329,WA,public,Foothills of the Western and Southern Olympic Peninsula
WAZ330,WA,public,Northern Washington Coast
WAZ331,WA,public,Grays Harbor County Coast
WAZ332,WA,public,Lower Chehalis River Valley
WAZ333,WA,public,Island County
WAZ521,WA,public,Simcoe Highlands
WAZ522,WA,public,Upper Slopes of the Eastern Washington Cascades Crest
WAZ523,WA,public,Lower Slopes of the Eastern Washington Cascades Crest
WAZ630,WA,fire,Southern Washington Coast and Willapa Hills
WAZ631,WA,fire,Cowlitz River Lowlands and Eastern Willapa Hills
WAZ632,WA,fire,Cowlitz County Foothills
WAZ633,WA,fire,Clark County Lowlands and Swift Reservoir Region
WAZ634,WA,fire,Southern Gifford Pinchot National Forest
WAZ635,WA,fire,Mt. Adams Ranger District of the Gifford-Pinchot National Forest
WAZ636,WA,fire,Western Columbia River Gorge in Oregon and Washington
WAZ649,WA,fire,North and Central Coastal Strip
WAZ650,WA,fire,North Coastal Lowlands
WAZ651,WA,fire,Central Coastal Lowlands
WAZ652,WA,fire,West Portion of the Olympic Mountains
WAZ653,WA,fire,Strait of Juan De Fuca and Northwest Interior Lowlands
WAZ654,WA,fire,Central and South Puget Sound Lowlands
WAZ655,WA,fire,Black Hills and Southwest Interior Lowlands
WAZ656,WA,fire,Northeast Puget Sound Lowlands Generally Below 1500 Feet
WAZ657,WA,fire,Southeast Puget Sound Lowlands Generally Below 1500 Feet
WAZ658,WA,fire,West Slopes of the North Cascades Generally above 1500 Feet
WAZ659,WA,fire,West Slopes of the Central Cascades Generally above 1500 Feet
WAZ661,WA,fire,East Portion of the Olympic Mountains
WAZ690,WA,fire,Kittitas Valley
WAZ691,WA,fire,Lower Columbia Basin
WAZ692,WA,fire,Blue Mountains of Washington
WAZ693,WA,fire,Southeast Washington Grande Ronde Valley
WAZ694,WA,fire,Yakama Alpine District
WAZ695,WA,fire,East Washington South Central Cascade Mountains
WAZ696,WA,fire,East Washington Central Cascades
WAZ697,WA,fire,East Portion of North Cascades National Park / Lake Chelan National Recreation Area
WAZ698,WA,fire,East Washington North Cascades
WAZ699,WA,fire,Okanogan  Highlands & Kettle Mountains
WAZ700,WA,fire,Selkirk Mountains of Northeast Washington
WAZ701,WA,fire,Foothills of Northeast Washington
WAZ702,WA,fire,Colville Reservation
WAZ703,WA,fire,Okanogan Valley
WAZ704,WA,fire,Methow Valley
WAZ705,WA,fire,Central Washington Cascade Foothills
WAZ706,WA,fire,Waterville Plateau
WAZ707,WA,fire,Western Columbia Basin
WAZ708,WA,fire,Eastern Columbia Basin / Palouse / Spokane Area
WAZ709,WA,fire,Lower Palouse / Snake River
WIC001,WI,county,Adams
WIC003,WI,county,Ashland
WIC005,WI,county,Barron
WIC007,WI,county,Bayfield
WIC009,WI,county,Brown
WIC011,WI,county,Buffalo
WIC013,WI,county,Burnett
WIC015,WI,county,Calumet
WIC017,WI,county,Chippewa
WIC019,WI,county,Clark
WIC021,WI,county,Columbia
WIC023,WI,county,Crawford
WIC025,WI,county,Dane
WIC027,WI,county,Dodge
WIC029,WI,county,Door
WIC031,WI,county,Douglas
WIC033,WI,county,Dunn
WIC035,WI,county,Eau Claire
WIC037,WI,county,Florence
WIC039,WI,county,Fond du Lac
WIC041,WI,county,Forest
WIC043,WI,county,Grant
WIC045,WI,county,Green
WIC047,WI,county,Green Lake
WIC049,WI,county,Iowa
WIC051,WI,county,Iron
WIC053,WI,county,Jackson
WIC055,WI,county,Jefferson
WIC057,WI,county,Juneau
WIC059,WI,county,Kenosha
WIC061,WI,county,Kewaunee
WIC063,WI,county,La Crosse
WIC065,WI,county,Lafayette
WIC067,WI,county,Langlade
